Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Weight Unit,Status
si2208222808425951,Set de lencería liso con corazón con diseño de diamante de imitación,Set de lencería liso con corazón con diseño de diamante de imitación,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Blanco,Size,G,,,si2208222808425951,200,shopify,2,deny,manual,449.99,517.4884999999999,True,False,,,,Set de lencería liso con corazón con diseño de diamante de imitación,False,Set de lencería liso con corazón con diseño de diamante de imitación,Set de lencería liso con corazón con diseño de diamante de imitación,g,Active
si2208222808425951,Set de lencería liso con corazón con diseño de diamante de imitación,Set de lencería liso con corazón con diseño de diamante de imitación,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Blanco,Size,M,,,si2208222808425951,200,shopify,2,deny,manual,449.99,517.4884999999999,True,False,,,,Set de lencería liso con corazón con diseño de diamante de imitación,False,Set de lencería liso con corazón con diseño de diamante de imitación,Set de lencería liso con corazón con diseño de diamante de imitación,g,Active
si2208222808425951,Set de lencería liso con corazón con diseño de diamante de imitación,Set de lencería liso con corazón con diseño de diamante de imitación,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Blanco,Size,CH,,,si2208222808425951,200,shopify,2,deny,manual,449.99,517.4884999999999,True,False,,,,Set de lencería liso con corazón con diseño de diamante de imitación,False,Set de lencería liso con corazón con diseño de diamante de imitación,Set de lencería liso con corazón con diseño de diamante de imitación,g,Active
sj2205079212012215,2 piezas Collar con mariposa & con diseño de perla artificial,2 piezas Collar con mariposa & con diseño de perla artificial,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Rosa,Size,Unitalla,,,sj2205079212012215,200,shopify,2,deny,manual,249.99,287.4885,True,False,,,,2 piezas Collar con mariposa & con diseño de perla artificial,False,2 piezas Collar con mariposa & con diseño de perla artificial,2 piezas Collar con mariposa & con diseño de perla artificial,g,Active
sg2112093848524632,Bolsa cuadrada de cuadros con solapa,Bolsa cuadrada de cuadros con solapa,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,,,,sg2112093848524632,200,shopify,1,deny,manual,549.99,632.4884999999999,True,False,,,,Bolsa cuadrada de cuadros con solapa,False,Bolsa cuadrada de cuadros con solapa,Bolsa cuadrada de cuadros con solapa,g,Active
sg2112093848524632,Bolsa cuadrada de cuadros con solapa,Bolsa cuadrada de cuadros con solapa,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,,,,sg2112093848524632,200,shopify,1,deny,manual,549.99,632.4884999999999,True,False,,,,Bolsa cuadrada de cuadros con solapa,False,Bolsa cuadrada de cuadros con solapa,Bolsa cuadrada de cuadros con solapa,g,Active
sw2207156901411595,Pantalones acampanados de talle alto tejido de canalé,Pantalones acampanados de talle alto tejido de canalé,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Café integral,Size,3,,,sw2207156901411595,200,shopify,1,deny,manual,649.99,747.4884999999999,True,False,,,,Pantalones acampanados de talle alto tejido de canalé,False,Pantalones acampanados de talle alto tejido de canalé,Pantalones acampanados de talle alto tejido de canalé,g,Active
sw2207156901411595,Pantalones acampanados de talle alto tejido de canalé,Pantalones acampanados de talle alto tejido de canalé,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Café integral,Size,7,,,sw2207156901411595,200,shopify,1,deny,manual,649.99,747.4884999999999,True,False,,,,Pantalones acampanados de talle alto tejido de canalé,False,Pantalones acampanados de talle alto tejido de canalé,Pantalones acampanados de talle alto tejido de canalé,g,Active
sw2207156901411595,Pantalones acampanados de talle alto tejido de canalé,Pantalones acampanados de talle alto tejido de canalé,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Café integral,Size,9,,,sw2207156901411595,200,shopify,1,deny,manual,649.99,747.4884999999999,True,False,,,,Pantalones acampanados de talle alto tejido de canalé,False,Pantalones acampanados de talle alto tejido de canalé,Pantalones acampanados de talle alto tejido de canalé,g,Active
si2208036132331355,Set de lencería con tanga con diamante de imitación & con diseño de letra con aro,Set de lencería con tanga con diamante de imitación & con diseño de letra con aro,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,38B,,,si2208036132331355,200,shopify,2,deny,manual,549.99,632.4884999999999,True,False,,,,Set de lencería con tanga con diamante de imitación & con diseño de letra con aro,False,Set de lencería con tanga con diamante de imitación & con diseño de letra con aro,Set de lencería con tanga con diamante de imitación & con diseño de letra con aro,g,Active
si2208036132331355,Set de lencería con tanga con diamante de imitación & con diseño de letra con aro,Set de lencería con tanga con diamante de imitación & con diseño de letra con aro,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,36B,,,si2208036132331355,200,shopify,2,deny,manual,549.99,632.4884999999999,True,False,,,,Set de lencería con tanga con diamante de imitación & con diseño de letra con aro,False,Set de lencería con tanga con diamante de imitación & con diseño de letra con aro,Set de lencería con tanga con diamante de imitación & con diseño de letra con aro,g,Active
si2208036132331355,Set de lencería con tanga con diamante de imitación & con diseño de letra con aro,Set de lencería con tanga con diamante de imitación & con diseño de letra con aro,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,34B,,,si2208036132331355,200,shopify,2,deny,manual,549.99,632.4884999999999,True,False,,,,Set de lencería con tanga con diamante de imitación & con diseño de letra con aro,False,Set de lencería con tanga con diamante de imitación & con diseño de letra con aro,Set de lencería con tanga con diamante de imitación & con diseño de letra con aro,g,Active
si2208255136712603,Set de lencería vinculado con aro de corazón,Set de lencería vinculado con aro de corazón,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Rojo,Size,XG,,,si2208255136712603,200,shopify,2,deny,manual,449.99,517.4884999999999,True,False,,,,Set de lencería vinculado con aro de corazón,False,Set de lencería vinculado con aro de corazón,Set de lencería vinculado con aro de corazón,g,Active
si2208255136712603,Set de lencería vinculado con aro de corazón,Set de lencería vinculado con aro de corazón,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Rojo,Size,G,,,si2208255136712603,200,shopify,2,deny,manual,449.99,517.4884999999999,True,False,,,,Set de lencería vinculado con aro de corazón,False,Set de lencería vinculado con aro de corazón,Set de lencería vinculado con aro de corazón,g,Active
si2208255136712603,Set de lencería vinculado con aro de corazón,Set de lencería vinculado con aro de corazón,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Rojo,Size,M,,,si2208255136712603,200,shopify,2,deny,manual,449.99,517.4884999999999,True,False,,,,Set de lencería vinculado con aro de corazón,False,Set de lencería vinculado con aro de corazón,Set de lencería vinculado con aro de corazón,g,Active
si2208255136712603,Set de lencería vinculado con aro de corazón,Set de lencería vinculado con aro de corazón,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Rojo,Size,CH,,,si2208255136712603,200,shopify,2,deny,manual,449.99,517.4884999999999,True,False,,,,Set de lencería vinculado con aro de corazón,False,Set de lencería vinculado con aro de corazón,Set de lencería vinculado con aro de corazón,g,Active
sg2204187832015305,Tarjetero con tigre de cheurón guateado,Tarjetero con tigre de cheurón guateado,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,,,,sg2204187832015305,200,shopify,1,deny,manual,399.99,459.9885,True,False,,,,Tarjetero con tigre de cheurón guateado,False,Tarjetero con tigre de cheurón guateado,Tarjetero con tigre de cheurón guateado,g,Active
sg2203122048855244,Bolsa cuadrada con diseño de diamante de imitación,Bolsa cuadrada con diseño de diamante de imitación,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,,,,sg2203122048855244,200,shopify,1,deny,manual,549.99,632.4884999999999,True,False,,,,Bolsa cuadrada con diseño de diamante de imitación,False,Bolsa cuadrada con diseño de diamante de imitación,Bolsa cuadrada con diseño de diamante de imitación,g,Active
sg2203122048855244,Bolsa cuadrada con diseño de diamante de imitación,Bolsa cuadrada con diseño de diamante de imitación,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,,,,sg2203122048855244,200,shopify,1,deny,manual,549.99,632.4884999999999,True,False,,,,Bolsa cuadrada con diseño de diamante de imitación,False,Bolsa cuadrada con diseño de diamante de imitación,Bolsa cuadrada con diseño de diamante de imitación,g,Active
sj2209040782707172,Collar colgante de corazón,Collar colgante de corazón,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Multicolor,Size,Unitalla,,,sj2209040782707172,200,shopify,2,deny,manual,199.99,229.9885,True,False,,,,Collar colgante de corazón,False,Collar colgante de corazón,Collar colgante de corazón,g,Active
si2110274211512281,Set de lencería con bordado de mariposa de malla transparente,Set de lencería con bordado de mariposa de malla transparente,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Multicolor,Size,1XL,,,si2110274211512281,200,shopify,1,deny,manual,499.99,574.9884999999999,True,False,,,,Set de lencería con bordado de mariposa de malla transparente,False,Set de lencería con bordado de mariposa de malla transparente,Set de lencería con bordado de mariposa de malla transparente,g,Active
si2110274211512281,Set de lencería con bordado de mariposa de malla transparente,Set de lencería con bordado de mariposa de malla transparente,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Multicolor,Size,2XL,,,si2110274211512281,200,shopify,1,deny,manual,499.99,574.9884999999999,True,False,,,,Set de lencería con bordado de mariposa de malla transparente,False,Set de lencería con bordado de mariposa de malla transparente,Set de lencería con bordado de mariposa de malla transparente,g,Active
si2110274211512281,Set de lencería con bordado de mariposa de malla transparente,Set de lencería con bordado de mariposa de malla transparente,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Multicolor,Size,3XL,,,si2110274211512281,200,shopify,1,deny,manual,499.99,574.9884999999999,True,False,,,,Set de lencería con bordado de mariposa de malla transparente,False,Set de lencería con bordado de mariposa de malla transparente,Set de lencería con bordado de mariposa de malla transparente,g,Active
si2205197109485620,Set de lencería con diamante de imitación vinculado con aro de corazón,Set de lencería con diamante de imitación vinculado con aro de corazón,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,XG,,,si2205197109485620,200,shopify,2,deny,manual,449.99,517.4884999999999,True,False,,,,Set de lencería con diamante de imitación vinculado con aro de corazón,False,Set de lencería con diamante de imitación vinculado con aro de corazón,Set de lencería con diamante de imitación vinculado con aro de corazón,g,Active
si2205197109485620,Set de lencería con diamante de imitación vinculado con aro de corazón,Set de lencería con diamante de imitación vinculado con aro de corazón,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,G,,,si2205197109485620,200,shopify,2,deny,manual,449.99,517.4884999999999,True,False,,,,Set de lencería con diamante de imitación vinculado con aro de corazón,False,Set de lencería con diamante de imitación vinculado con aro de corazón,Set de lencería con diamante de imitación vinculado con aro de corazón,g,Active
si2205197109485620,Set de lencería con diamante de imitación vinculado con aro de corazón,Set de lencería con diamante de imitación vinculado con aro de corazón,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,M,,,si2205197109485620,200,shopify,2,deny,manual,449.99,517.4884999999999,True,False,,,,Set de lencería con diamante de imitación vinculado con aro de corazón,False,Set de lencería con diamante de imitación vinculado con aro de corazón,Set de lencería con diamante de imitación vinculado con aro de corazón,g,Active
si2205197109485620,Set de lencería con diamante de imitación vinculado con aro de corazón,Set de lencería con diamante de imitación vinculado con aro de corazón,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,CH,,,si2205197109485620,200,shopify,2,deny,manual,449.99,517.4884999999999,True,False,,,,Set de lencería con diamante de imitación vinculado con aro de corazón,False,Set de lencería con diamante de imitación vinculado con aro de corazón,Set de lencería con diamante de imitación vinculado con aro de corazón,g,Active
si2205205844665605,Tanga de malla con cadena con diseño de mariposa,Tanga de malla con cadena con diseño de mariposa,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,G,,,si2205205844665605,200,shopify,1,deny,manual,199.99,229.9885,True,False,,,,Tanga de malla con cadena con diseño de mariposa,False,Tanga de malla con cadena con diseño de mariposa,Tanga de malla con cadena con diseño de mariposa,g,Active
si2205205844665605,Tanga de malla con cadena con diseño de mariposa,Tanga de malla con cadena con diseño de mariposa,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,M,,,si2205205844665605,200,shopify,1,deny,manual,199.99,229.9885,True,False,,,,Tanga de malla con cadena con diseño de mariposa,False,Tanga de malla con cadena con diseño de mariposa,Tanga de malla con cadena con diseño de mariposa,g,Active
si2205205844665605,Tanga de malla con cadena con diseño de mariposa,Tanga de malla con cadena con diseño de mariposa,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,CH,,,si2205205844665605,200,shopify,1,deny,manual,199.99,229.9885,True,False,,,,Tanga de malla con cadena con diseño de mariposa,False,Tanga de malla con cadena con diseño de mariposa,Tanga de malla con cadena con diseño de mariposa,g,Active
si2207283731477357,Set de lencería aplique con encaje de malla con aro,Set de lencería aplique con encaje de malla con aro,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Rojo,Size,G,,,si2207283731477357,200,shopify,2,deny,manual,599.99,689.9884999999999,True,False,,,,Set de lencería aplique con encaje de malla con aro,False,Set de lencería aplique con encaje de malla con aro,Set de lencería aplique con encaje de malla con aro,g,Active
